availability_id,outlet_id,menu_item_id,availability_date,batch_prepared_qty,sold_out_time,estimated_lost_orders
55006,2,12,2022-07-22,1,,0
55007,2,13,2022-07-22,1,,0
55008,2,14,2022-07-22,1,,0
55009,2,15,2022-07-22,1,,0
55010,2,16,2022-07-22,1,,0
55011,2,17,2022-07-22,1,,0
55012,1,1,2022-07-23,5,,0
55013,1,2,2022-07-23,6,,0
55014,1,3,2022-07-23,4,,0
55015,1,4,2022-07-23,3,,0
55016,1,5,2022-07-23,4,,0
55017,1,6,2022-07-23,2,,0
55018,1,7,2022-07-23,2,,0
55019,1,8,2022-07-23,4,,0
55020,1,9,2022-07-23,2,,0
55021,1,10,2022-07-23,1,,0
55022,1,11,2022-07-23,1,,0
55023,1,12,2022-07-23,1,,0
55024,1,13,2022-07-23,1,,0
55025,1,14,2022-07-23,1,,0
55026,1,15,2022-07-23,1,,0
55027,1,16,2022-07-23,1,,0
55028,1,17,2022-07-23,1,,0
55029,2,1,2022-07-23,3,,0
55030,2,2,2022-07-23,3,,0
55031,2,3,2022-07-23,2,,0
55032,2,4,2022-07-23,1,,0
55033,2,5,2022-07-23,2,,0
55034,2,6,2022-07-23,1,,0
55035,2,7,2022-07-23,1,,0
55036,2,8,2022-07-23,2,,0
55037,2,9,2022-07-23,1,,0
55038,2,10,2022-07-23,1,,0
55039,2,11,2022-07-23,1,,0
55040,2,12,2022-07-23,1,,0
55041,2,13,2022-07-23,1,,0
55042,2,14,2022-07-23,1,,0
55043,2,15,2022-07-23,1,,0
55044,2,16,2022-07-23,1,,0
55045,2,17,2022-07-23,1,,0
55046,1,1,2022-07-24,7,,0
55047,1,2,2022-07-24,8,,0
55048,1,3,2022-07-24,5,,0
55049,1,4,2022-07-24,4,,0
55050,1,5,2022-07-24,5,,0
55051,1,6,2022-07-24,3,,0
55052,1,7,2022-07-24,2,,0
55053,1,8,2022-07-24,5,,0
55054,1,9,2022-07-24,2,,0
55055,1,10,2022-07-24,2,22:40:00,3
55056,1,11,2022-07-24,2,,0
55057,1,12,2022-07-24,1,,0
55058,1,13,2022-07-24,2,,0
55059,1,14,2022-07-24,1,,0
55060,1,15,2022-07-24,1,,0
55061,1,16,2022-07-24,1,,0
55062,1,17,2022-07-24,1,,0
55063,2,1,2022-07-24,4,,0
55064,2,2,2022-07-24,5,,0
55065,2,3,2022-07-24,3,,0
55066,2,4,2022-07-24,2,,0
55067,2,5,2022-07-24,3,,0
55068,2,6,2022-07-24,2,,0
55069,2,7,2022-07-24,1,,0
55070,2,8,2022-07-24,3,,0
55071,2,9,2022-07-24,1,,0
55072,2,10,2022-07-24,1,,0
55073,2,11,2022-07-24,1,,0
55074,2,12,2022-07-24,1,,0
55075,2,13,2022-07-24,1,,0
55076,2,14,2022-07-24,1,20:32:00,6
55077,2,15,2022-07-24,1,,0
55078,2,16,2022-07-24,1,,0
55079,2,17,2022-07-24,1,,0
55080,1,1,2022-07-25,2,,0
55081,1,2,2022-07-25,3,,0
55082,1,3,2022-07-25,2,,0
55083,1,4,2022-07-25,1,,0
55084,1,5,2022-07-25,2,,0
55085,1,6,2022-07-25,1,,0
55086,1,7,2022-07-25,1,,0
55087,1,8,2022-07-25,2,22:12:00,5
55088,1,9,2022-07-25,1,,0
55089,1,10,2022-07-25,1,,0
55090,1,11,2022-07-25,1,,0
55091,1,12,2022-07-25,1,,0
55092,1,13,2022-07-25,1,,0
55093,1,14,2022-07-25,1,,0
55094,1,15,2022-07-25,1,,0
55095,1,16,2022-07-25,1,,0
55096,1,17,2022-07-25,1,,0
55097,2,1,2022-07-25,2,,0
55098,2,2,2022-07-25,2,,0
55099,2,3,2022-07-25,1,,0
55100,2,4,2022-07-25,1,,0
55101,2,5,2022-07-25,1,,0
55102,2,6,2022-07-25,1,,0
55103,2,7,2022-07-25,1,,0
55104,2,8,2022-07-25,1,,0
55105,2,9,2022-07-25,1,,0
55106,2,10,2022-07-25,1,,0
55107,2,11,2022-07-25,1,,0
55108,2,12,2022-07-25,1,,0
55109,2,13,2022-07-25,1,,0
55110,2,14,2022-07-25,1,,0
55111,2,15,2022-07-25,1,,0
55112,2,16,2022-07-25,1,,0
55113,2,17,2022-07-25,1,,0
55114,1,1,2022-07-26,2,,0
55115,1,2,2022-07-26,3,,0
55116,1,3,2022-07-26,2,,0
55117,1,4,2022-07-26,1,,0
55118,1,5,2022-07-26,2,,0
55119,1,6,2022-07-26,1,,0
55120,1,7,2022-07-26,1,,0
55121,1,8,2022-07-26,2,,0
55122,1,9,2022-07-26,1,,0
55123,1,10,2022-07-26,1,,0
55124,1,11,2022-07-26,1,,0
55125,1,12,2022-07-26,1,,0
55126,1,13,2022-07-26,1,,0
55127,1,14,2022-07-26,1,,0
55128,1,15,2022-07-26,1,,0
55129,1,16,2022-07-26,1,,0
55130,1,17,2022-07-26,1,,0
55131,2,1,2022-07-26,1,,0
55132,2,2,2022-07-26,2,,0
55133,2,3,2022-07-26,1,,0
55134,2,4,2022-07-26,1,,0
55135,2,5,2022-07-26,1,,0
55136,2,6,2022-07-26,1,,0
55137,2,7,2022-07-26,1,,0
55138,2,8,2022-07-26,1,,0
55139,2,9,2022-07-26,1,,0
55140,2,10,2022-07-26,1,,0
55141,2,11,2022-07-26,1,,0
55142,2,12,2022-07-26,1,,0
55143,2,13,2022-07-26,1,,0
55144,2,14,2022-07-26,1,,0
55145,2,15,2022-07-26,1,,0
55146,2,16,2022-07-26,1,20:58:00,1
55147,2,17,2022-07-26,1,,0
55148,1,1,2022-07-27,3,,0
55149,1,2,2022-07-27,3,,0
55150,1,3,2022-07-27,2,,0
55151,1,4,2022-07-27,1,,0
55152,1,5,2022-07-27,2,,0
55153,1,6,2022-07-27,1,,0
55154,1,7,2022-07-27,1,,0
55155,1,8,2022-07-27,2,,0
55156,1,9,2022-07-27,1,,0
55157,1,10,2022-07-27,1,,0
55158,1,11,2022-07-27,1,,0
55159,1,12,2022-07-27,1,,0
55160,1,13,2022-07-27,1,,0
55161,1,14,2022-07-27,1,,0
55162,1,15,2022-07-27,1,,0
55163,1,16,2022-07-27,1,,0
55164,1,17,2022-07-27,1,,0
55165,2,1,2022-07-27,2,,0
55166,2,2,2022-07-27,2,,0
55167,2,3,2022-07-27,1,,0
55168,2,4,2022-07-27,1,,0
55169,2,5,2022-07-27,1,,0
55170,2,6,2022-07-27,1,,0
55171,2,7,2022-07-27,1,,0
55172,2,8,2022-07-27,1,,0
55173,2,9,2022-07-27,1,22:38:00,3
55174,2,10,2022-07-27,1,,0
55175,2,11,2022-07-27,1,,0
55176,2,12,2022-07-27,1,,0
55177,2,13,2022-07-27,1,,0
55178,2,14,2022-07-27,1,,0
55179,2,15,2022-07-27,1,,0
55180,2,16,2022-07-27,1,,0
55181,2,17,2022-07-27,1,,0
55182,1,1,2022-07-28,3,,0
55183,1,2,2022-07-28,3,,0
55184,1,3,2022-07-28,2,,0
55185,1,4,2022-07-28,1,,0
55186,1,5,2022-07-28,2,,0
55187,1,6,2022-07-28,1,,0
55188,1,7,2022-07-28,1,,0
55189,1,8,2022-07-28,2,,0
55190,1,9,2022-07-28,1,,0
55191,1,10,2022-07-28,1,,0
55192,1,11,2022-07-28,1,,0
55193,1,12,2022-07-28,1,,0
55194,1,13,2022-07-28,1,,0
55195,1,14,2022-07-28,1,,0
55196,1,15,2022-07-28,1,,0
55197,1,16,2022-07-28,1,,0
55198,1,17,2022-07-28,1,,0
55199,2,1,2022-07-28,1,,0
55200,2,2,2022-07-28,2,,0
55201,2,3,2022-07-28,1,,0
55202,2,4,2022-07-28,1,,0
55203,2,5,2022-07-28,1,,0
55204,2,6,2022-07-28,1,,0
55205,2,7,2022-07-28,1,,0
55206,2,8,2022-07-28,1,,0
55207,2,9,2022-07-28,1,,0
55208,2,10,2022-07-28,1,,0
55209,2,11,2022-07-28,1,,0
55210,2,12,2022-07-28,1,,0
55211,2,13,2022-07-28,1,,0
55212,2,14,2022-07-28,1,,0
55213,2,15,2022-07-28,1,,0
55214,2,16,2022-07-28,1,,0
55215,2,17,2022-07-28,1,,0
55216,1,1,2022-07-29,3,,0
55217,1,2,2022-07-29,3,,0
55218,1,3,2022-07-29,2,,0
55219,1,4,2022-07-29,1,,0
55220,1,5,2022-07-29,2,,0
55221,1,6,2022-07-29,1,,0
55222,1,7,2022-07-29,1,,0
55223,1,8,2022-07-29,2,,0
55224,1,9,2022-07-29,1,,0
55225,1,10,2022-07-29,1,20:00:00,2
55226,1,11,2022-07-29,1,,0
55227,1,12,2022-07-29,1,,0
55228,1,13,2022-07-29,1,,0
55229,1,14,2022-07-29,1,,0
55230,1,15,2022-07-29,1,,0
55231,1,16,2022-07-29,1,,0
55232,1,17,2022-07-29,1,,0
55233,2,1,2022-07-29,1,,0
55234,2,2,2022-07-29,2,,0
55235,2,3,2022-07-29,1,,0
55236,2,4,2022-07-29,1,,0
55237,2,5,2022-07-29,1,,0
55238,2,6,2022-07-29,1,,0
55239,2,7,2022-07-29,1,,0
55240,2,8,2022-07-29,1,,0
55241,2,9,2022-07-29,1,,0
55242,2,10,2022-07-29,1,,0
55243,2,11,2022-07-29,1,,0
55244,2,12,2022-07-29,1,19:32:00,3
55245,2,13,2022-07-29,1,,0
55246,2,14,2022-07-29,1,,0
55247,2,15,2022-07-29,1,,0
55248,2,16,2022-07-29,1,,0
55249,2,17,2022-07-29,1,,0
55250,1,1,2022-07-30,4,,0
55251,1,2,2022-07-30,5,,0
55252,1,3,2022-07-30,3,,0
55253,1,4,2022-07-30,2,,0
55254,1,5,2022-07-30,3,,0
55255,1,6,2022-07-30,2,,0
55256,1,7,2022-07-30,1,,0
55257,1,8,2022-07-30,3,,0
55258,1,9,2022-07-30,1,,0
55259,1,10,2022-07-30,1,,0
55260,1,11,2022-07-30,1,,0
55261,1,12,2022-07-30,1,,0
55262,1,13,2022-07-30,1,,0
55263,1,14,2022-07-30,1,,0
55264,1,15,2022-07-30,1,,0
55265,1,16,2022-07-30,1,,0
55266,1,17,2022-07-30,1,,0
55267,2,1,2022-07-30,3,,0
55268,2,2,2022-07-30,4,,0
55269,2,3,2022-07-30,2,,0
55270,2,4,2022-07-30,2,,0
55271,2,5,2022-07-30,2,21:04:00,2
55272,2,6,2022-07-30,1,,0
55273,2,7,2022-07-30,1,,0
55274,2,8,2022-07-30,3,,0
55275,2,9,2022-07-30,1,22:11:00,3
55276,2,10,2022-07-30,1,,0
55277,2,11,2022-07-30,1,,0
55278,2,12,2022-07-30,1,,0
55279,2,13,2022-07-30,1,,0
55280,2,14,2022-07-30,1,,0
55281,2,15,2022-07-30,1,,0
55282,2,16,2022-07-30,1,,0
55283,2,17,2022-07-30,1,,0
55284,1,1,2022-07-31,6,21:56:00,4
55285,1,2,2022-07-31,7,,0
55286,1,3,2022-07-31,5,,0
55287,1,4,2022-07-31,3,,0
55288,1,5,2022-07-31,5,,0
55289,1,6,2022-07-31,3,,0
55290,1,7,2022-07-31,2,,0
55291,1,8,2022-07-31,5,,0
55292,1,9,2022-07-31,2,,0
55293,1,10,2022-07-31,2,,0
55294,1,11,2022-07-31,2,,0
55295,1,12,2022-07-31,1,,0
55296,1,13,2022-07-31,1,,0
55297,1,14,2022-07-31,1,,0
55298,1,15,2022-07-31,1,,0
55299,1,16,2022-07-31,1,,0
55300,1,17,2022-07-31,1,,0
55301,2,1,2022-07-31,3,,0
55302,2,2,2022-07-31,4,,0
55303,2,3,2022-07-31,3,,0
55304,2,4,2022-07-31,2,,0
55305,2,5,2022-07-31,3,,0
55306,2,6,2022-07-31,2,,0
55307,2,7,2022-07-31,1,,0
55308,2,8,2022-07-31,3,,0
55309,2,9,2022-07-31,1,,0
55310,2,10,2022-07-31,1,,0
55311,2,11,2022-07-31,1,,0
55312,2,12,2022-07-31,1,,0
55313,2,13,2022-07-31,1,,0
55314,2,14,2022-07-31,1,,0
55315,2,15,2022-07-31,1,,0
55316,2,16,2022-07-31,1,,0
55317,2,17,2022-07-31,1,,0
55318,1,1,2022-08-01,2,,0
55319,1,2,2022-08-01,3,20:26:00,1
55320,1,3,2022-08-01,2,,0
55321,1,4,2022-08-01,1,,0
55322,1,5,2022-08-01,2,,0
55323,1,6,2022-08-01,1,,0
55324,1,7,2022-08-01,1,,0
55325,1,8,2022-08-01,2,,0
55326,1,9,2022-08-01,1,20:26:00,6
55327,1,10,2022-08-01,1,,0
55328,1,11,2022-08-01,1,,0
55329,1,12,2022-08-01,1,,0
55330,1,13,2022-08-01,1,,0
55331,1,14,2022-08-01,1,,0
55332,1,15,2022-08-01,1,,0
55333,1,16,2022-08-01,1,,0
55334,1,17,2022-08-01,1,,0
55335,2,1,2022-08-01,2,,0
55336,2,2,2022-08-01,2,,0
55337,2,3,2022-08-01,1,,0
55338,2,4,2022-08-01,1,,0
55339,2,5,2022-08-01,1,,0
55340,2,6,2022-08-01,1,,0
55341,2,7,2022-08-01,1,,0
55342,2,8,2022-08-01,1,,0
55343,2,9,2022-08-01,1,,0
55344,2,10,2022-08-01,1,,0
55345,2,11,2022-08-01,1,,0
55346,2,12,2022-08-01,1,,0
55347,2,13,2022-08-01,1,,0
55348,2,14,2022-08-01,1,,0
55349,2,15,2022-08-01,1,,0
55350,2,16,2022-08-01,1,22:02:00,1
55351,2,17,2022-08-01,1,,0
55352,1,1,2022-08-02,3,,0
55353,1,2,2022-08-02,3,,0
55354,1,3,2022-08-02,2,,0
55355,1,4,2022-08-02,2,,0
55356,1,5,2022-08-02,2,,0
55357,1,6,2022-08-02,1,,0
55358,1,7,2022-08-02,1,,0
55359,1,8,2022-08-02,2,,0
55360,1,9,2022-08-02,1,,0
55361,1,10,2022-08-02,1,,0
55362,1,11,2022-08-02,1,,0
55363,1,12,2022-08-02,1,,0
55364,1,13,2022-08-02,1,,0
55365,1,14,2022-08-02,1,,0
55366,1,15,2022-08-02,1,,0
55367,1,16,2022-08-02,1,,0
55368,1,17,2022-08-02,1,,0
55369,2,1,2022-08-02,2,,0
55370,2,2,2022-08-02,2,,0
55371,2,3,2022-08-02,1,,0
55372,2,4,2022-08-02,1,,0
55373,2,5,2022-08-02,1,,0
55374,2,6,2022-08-02,1,,0
55375,2,7,2022-08-02,1,,0
55376,2,8,2022-08-02,1,,0
55377,2,9,2022-08-02,1,,0
55378,2,10,2022-08-02,1,,0
55379,2,11,2022-08-02,1,,0
55380,2,12,2022-08-02,1,,0
55381,2,13,2022-08-02,1,,0
55382,2,14,2022-08-02,1,,0
55383,2,15,2022-08-02,1,,0
55384,2,16,2022-08-02,1,,0
55385,2,17,2022-08-02,1,,0
55386,1,1,2022-08-03,2,,0
55387,1,2,2022-08-03,3,,0
55388,1,3,2022-08-03,2,,0
55389,1,4,2022-08-03,1,,0
55390,1,5,2022-08-03,2,,0
55391,1,6,2022-08-03,1,,0
55392,1,7,2022-08-03,1,,0
55393,1,8,2022-08-03,2,,0
55394,1,9,2022-08-03,1,,0
55395,1,10,2022-08-03,1,,0
55396,1,11,2022-08-03,1,,0
55397,1,12,2022-08-03,1,,0
55398,1,13,2022-08-03,1,,0
55399,1,14,2022-08-03,1,,0
55400,1,15,2022-08-03,1,,0
55401,1,16,2022-08-03,1,,0
55402,1,17,2022-08-03,1,,0
55403,2,1,2022-08-03,1,,0
55404,2,2,2022-08-03,1,,0
55405,2,3,2022-08-03,1,,0
55406,2,4,2022-08-03,1,,0
55407,2,5,2022-08-03,1,,0
55408,2,6,2022-08-03,1,,0
55409,2,7,2022-08-03,1,,0
55410,2,8,2022-08-03,1,,0
55411,2,9,2022-08-03,1,,0
55412,2,10,2022-08-03,1,,0
55413,2,11,2022-08-03,1,,0
55414,2,12,2022-08-03,1,,0
55415,2,13,2022-08-03,1,,0
55416,2,14,2022-08-03,1,,0
55417,2,15,2022-08-03,1,,0
55418,2,16,2022-08-03,1,,0
55419,2,17,2022-08-03,1,19:44:00,6
55420,1,1,2022-08-04,4,,0
55421,1,2,2022-08-04,4,,0
55422,1,3,2022-08-04,3,,0
55423,1,4,2022-08-04,2,,0
55424,1,5,2022-08-04,3,,0
55425,1,6,2022-08-04,2,,0
55426,1,7,2022-08-04,1,,0
55427,1,8,2022-08-04,3,,0
55428,1,9,2022-08-04,1,,0
55429,1,10,2022-08-04,1,,0
55430,1,11,2022-08-04,1,,0
55431,1,12,2022-08-04,1,,0
55432,1,13,2022-08-04,1,,0
55433,1,14,2022-08-04,1,,0
55434,1,15,2022-08-04,1,,0
55435,1,16,2022-08-04,1,,0
55436,1,17,2022-08-04,1,,0
55437,2,1,2022-08-04,2,,0
55438,2,2,2022-08-04,2,,0
55439,2,3,2022-08-04,1,,0
55440,2,4,2022-08-04,1,,0
55441,2,5,2022-08-04,1,,0
55442,2,6,2022-08-04,1,,0
55443,2,7,2022-08-04,1,,0
55444,2,8,2022-08-04,1,,0
55445,2,9,2022-08-04,1,,0
55446,2,10,2022-08-04,1,,0
55447,2,11,2022-08-04,1,,0
55448,2,12,2022-08-04,1,,0
55449,2,13,2022-08-04,1,,0
55450,2,14,2022-08-04,1,,0
55451,2,15,2022-08-04,1,,0
55452,2,16,2022-08-04,1,,0
55453,2,17,2022-08-04,1,,0
55454,1,1,2022-08-05,2,,0
55455,1,2,2022-08-05,2,,0
55456,1,3,2022-08-05,1,,0
55457,1,4,2022-08-05,1,,0
55458,1,5,2022-08-05,2,,0
55459,1,6,2022-08-05,1,,0
55460,1,7,2022-08-05,1,19:26:00,5
55461,1,8,2022-08-05,2,,0
55462,1,9,2022-08-05,1,,0
55463,1,10,2022-08-05,1,,0
55464,1,11,2022-08-05,1,,0
55465,1,12,2022-08-05,1,,0
55466,1,13,2022-08-05,1,,0
55467,1,14,2022-08-05,1,,0
55468,1,15,2022-08-05,1,,0
55469,1,16,2022-08-05,1,,0
55470,1,17,2022-08-05,1,,0
55471,2,1,2022-08-05,2,,0
55472,2,2,2022-08-05,2,,0
55473,2,3,2022-08-05,1,,0
55474,2,4,2022-08-05,1,,0
55475,2,5,2022-08-05,1,,0
55476,2,6,2022-08-05,1,,0
55477,2,7,2022-08-05,1,,0
55478,2,8,2022-08-05,1,,0
55479,2,9,2022-08-05,1,,0
55480,2,10,2022-08-05,1,,0
55481,2,11,2022-08-05,1,,0
55482,2,12,2022-08-05,1,,0
55483,2,13,2022-08-05,1,,0
55484,2,14,2022-08-05,1,,0
55485,2,15,2022-08-05,1,,0
55486,2,16,2022-08-05,1,,0
55487,2,17,2022-08-05,1,,0
55488,1,1,2022-08-06,5,,0
55489,1,2,2022-08-06,5,,0
55490,1,3,2022-08-06,3,,0
55491,1,4,2022-08-06,2,,0
55492,1,5,2022-08-06,4,,0
55493,1,6,2022-08-06,2,,0
55494,1,7,2022-08-06,1,,0
55495,1,8,2022-08-06,4,,0
55496,1,9,2022-08-06,1,,0
55497,1,10,2022-08-06,1,,0
55498,1,11,2022-08-06,1,,0
55499,1,12,2022-08-06,1,,0
55500,1,13,2022-08-06,1,,0
55501,1,14,2022-08-06,1,,0
55502,1,15,2022-08-06,1,,0
55503,1,16,2022-08-06,1,,0
55504,1,17,2022-08-06,1,,0
55505,2,1,2022-08-06,3,,0
55506,2,2,2022-08-06,3,,0
55507,2,3,2022-08-06,2,,0
55508,2,4,2022-08-06,1,19:38:00,6
55509,2,5,2022-08-06,2,,0
55510,2,6,2022-08-06,1,,0
55511,2,7,2022-08-06,1,,0
55512,2,8,2022-08-06,2,,0
55513,2,9,2022-08-06,1,,0
55514,2,10,2022-08-06,1,,0
55515,2,11,2022-08-06,1,,0
55516,2,12,2022-08-06,1,,0
55517,2,13,2022-08-06,1,,0
55518,2,14,2022-08-06,1,,0
55519,2,15,2022-08-06,1,,0
55520,2,16,2022-08-06,1,,0
55521,2,17,2022-08-06,1,,0
55522,1,1,2022-08-07,6,,0
55523,1,2,2022-08-07,7,,0
55524,1,3,2022-08-07,5,,0
55525,1,4,2022-08-07,3,,0
55526,1,5,2022-08-07,5,19:11:00,5
55527,1,6,2022-08-07,3,,0
55528,1,7,2022-08-07,2,,0
55529,1,8,2022-08-07,5,,0
55530,1,9,2022-08-07,2,,0
55531,1,10,2022-08-07,2,,0
55532,1,11,2022-08-07,2,,0
55533,1,12,2022-08-07,1,20:17:00,4
55534,1,13,2022-08-07,1,,0
55535,1,14,2022-08-07,1,,0
55536,1,15,2022-08-07,1,,0
55537,1,16,2022-08-07,1,,0
55538,1,17,2022-08-07,1,,0
55539,2,1,2022-08-07,3,,0
55540,2,2,2022-08-07,4,,0
55541,2,3,2022-08-07,2,,0
55542,2,4,2022-08-07,2,21:47:00,2
55543,2,5,2022-08-07,3,,0
55544,2,6,2022-08-07,1,,0
55545,2,7,2022-08-07,1,,0
55546,2,8,2022-08-07,3,,0
55547,2,9,2022-08-07,1,,0
55548,2,10,2022-08-07,1,,0
55549,2,11,2022-08-07,1,,0
55550,2,12,2022-08-07,1,,0
55551,2,13,2022-08-07,1,,0
55552,2,14,2022-08-07,1,,0
55553,2,15,2022-08-07,1,,0
55554,2,16,2022-08-07,1,,0
55555,2,17,2022-08-07,1,,0
55556,1,1,2022-08-08,2,,0
55557,1,2,2022-08-08,2,,0
55558,1,3,2022-08-08,2,,0
55559,1,4,2022-08-08,1,,0
55560,1,5,2022-08-08,2,,0
55561,1,6,2022-08-08,1,,0
55562,1,7,2022-08-08,1,,0
55563,1,8,2022-08-08,2,,0
55564,1,9,2022-08-08,1,,0
55565,1,10,2022-08-08,1,20:52:00,3
55566,1,11,2022-08-08,1,,0
55567,1,12,2022-08-08,1,,0
55568,1,13,2022-08-08,1,,0
55569,1,14,2022-08-08,1,,0
55570,1,15,2022-08-08,1,,0
55571,1,16,2022-08-08,1,,0
55572,1,17,2022-08-08,1,,0
55573,2,1,2022-08-08,1,,0
55574,2,2,2022-08-08,1,,0
55575,2,3,2022-08-08,1,,0
55576,2,4,2022-08-08,1,,0
55577,2,5,2022-08-08,1,,0
55578,2,6,2022-08-08,1,,0
55579,2,7,2022-08-08,1,,0
55580,2,8,2022-08-08,1,,0
55581,2,9,2022-08-08,1,,0
55582,2,10,2022-08-08,1,,0
55583,2,11,2022-08-08,1,,0
55584,2,12,2022-08-08,1,,0
55585,2,13,2022-08-08,1,,0
55586,2,14,2022-08-08,1,,0
55587,2,15,2022-08-08,1,,0
55588,2,16,2022-08-08,1,,0
55589,2,17,2022-08-08,1,,0
55590,1,1,2022-08-09,3,,0
55591,1,2,2022-08-09,3,,0
55592,1,3,2022-08-09,2,,0
55593,1,4,2022-08-09,2,,0
55594,1,5,2022-08-09,2,,0
55595,1,6,2022-08-09,1,,0
55596,1,7,2022-08-09,1,,0
55597,1,8,2022-08-09,2,,0
55598,1,9,2022-08-09,1,,0
55599,1,10,2022-08-09,1,,0
55600,1,11,2022-08-09,1,,0
55601,1,12,2022-08-09,1,,0
55602,1,13,2022-08-09,1,,0
55603,1,14,2022-08-09,1,,0
55604,1,15,2022-08-09,1,,0
55605,1,16,2022-08-09,1,,0
55606,1,17,2022-08-09,1,,0
55607,2,1,2022-08-09,1,,0
55608,2,2,2022-08-09,2,,0
55609,2,3,2022-08-09,1,,0
55610,2,4,2022-08-09,1,,0
55611,2,5,2022-08-09,1,,0
55612,2,6,2022-08-09,1,,0
55613,2,7,2022-08-09,1,,0
55614,2,8,2022-08-09,1,,0
55615,2,9,2022-08-09,1,,0
55616,2,10,2022-08-09,1,,0
55617,2,11,2022-08-09,1,,0
55618,2,12,2022-08-09,1,,0
55619,2,13,2022-08-09,1,,0
55620,2,14,2022-08-09,1,,0
55621,2,15,2022-08-09,1,,0
55622,2,16,2022-08-09,1,,0
55623,2,17,2022-08-09,1,,0
55624,1,1,2022-08-10,3,,0
55625,1,2,2022-08-10,3,,0
55626,1,3,2022-08-10,2,,0
55627,1,4,2022-08-10,1,,0
55628,1,5,2022-08-10,2,,0
55629,1,6,2022-08-10,1,,0
55630,1,7,2022-08-10,1,,0
55631,1,8,2022-08-10,2,,0
55632,1,9,2022-08-10,1,,0
55633,1,10,2022-08-10,1,,0
55634,1,11,2022-08-10,1,,0
55635,1,12,2022-08-10,1,,0
55636,1,13,2022-08-10,1,,0
55637,1,14,2022-08-10,1,,0
55638,1,15,2022-08-10,1,,0
55639,1,16,2022-08-10,1,,0
55640,1,17,2022-08-10,1,,0
55641,2,1,2022-08-10,1,,0
55642,2,2,2022-08-10,2,,0
55643,2,3,2022-08-10,1,,0
55644,2,4,2022-08-10,1,,0
55645,2,5,2022-08-10,1,,0
55646,2,6,2022-08-10,1,,0
55647,2,7,2022-08-10,1,,0
55648,2,8,2022-08-10,1,,0
55649,2,9,2022-08-10,1,,0
55650,2,10,2022-08-10,1,,0
55651,2,11,2022-08-10,1,,0
55652,2,12,2022-08-10,1,,0
55653,2,13,2022-08-10,1,,0
55654,2,14,2022-08-10,1,,0
55655,2,15,2022-08-10,1,,0
55656,2,16,2022-08-10,1,,0
55657,2,17,2022-08-10,1,,0
55658,1,1,2022-08-11,3,,0
55659,1,2,2022-08-11,3,,0
55660,1,3,2022-08-11,2,,0
55661,1,4,2022-08-11,1,,0
55662,1,5,2022-08-11,2,,0
55663,1,6,2022-08-11,1,,0
55664,1,7,2022-08-11,1,,0
55665,1,8,2022-08-11,2,,0
55666,1,9,2022-08-11,1,,0
55667,1,10,2022-08-11,1,,0
55668,1,11,2022-08-11,1,,0
55669,1,12,2022-08-11,1,,0
55670,1,13,2022-08-11,1,,0
55671,1,14,2022-08-11,1,,0
55672,1,15,2022-08-11,1,,0
55673,1,16,2022-08-11,1,,0
55674,1,17,2022-08-11,1,,0
55675,2,1,2022-08-11,2,,0
55676,2,2,2022-08-11,2,,0
55677,2,3,2022-08-11,1,,0
55678,2,4,2022-08-11,1,,0
55679,2,5,2022-08-11,1,,0
55680,2,6,2022-08-11,1,,0
55681,2,7,2022-08-11,1,,0
55682,2,8,2022-08-11,1,,0
55683,2,9,2022-08-11,1,,0
55684,2,10,2022-08-11,1,,0
55685,2,11,2022-08-11,1,,0
55686,2,12,2022-08-11,1,,0
55687,2,13,2022-08-11,1,,0
55688,2,14,2022-08-11,1,,0
55689,2,15,2022-08-11,1,,0
55690,2,16,2022-08-11,1,,0
55691,2,17,2022-08-11,1,,0
55692,1,1,2022-08-12,2,,0
55693,1,2,2022-08-12,3,,0
55694,1,3,2022-08-12,2,,0
55695,1,4,2022-08-12,1,,0
55696,1,5,2022-08-12,2,,0
55697,1,6,2022-08-12,1,,0
55698,1,7,2022-08-12,1,,0
55699,1,8,2022-08-12,2,,0
55700,1,9,2022-08-12,1,,0
55701,1,10,2022-08-12,1,,0
55702,1,11,2022-08-12,1,,0
55703,1,12,2022-08-12,1,22:17:00,4
55704,1,13,2022-08-12,1,,0
55705,1,14,2022-08-12,1,,0
55706,1,15,2022-08-12,1,,0
55707,1,16,2022-08-12,1,,0
55708,1,17,2022-08-12,1,,0
55709,2,1,2022-08-12,2,,0
55710,2,2,2022-08-12,2,,0
55711,2,3,2022-08-12,1,,0
55712,2,4,2022-08-12,1,,0
55713,2,5,2022-08-12,1,,0
55714,2,6,2022-08-12,1,,0
55715,2,7,2022-08-12,1,,0
55716,2,8,2022-08-12,1,,0
55717,2,9,2022-08-12,1,,0
55718,2,10,2022-08-12,1,,0
55719,2,11,2022-08-12,1,,0
55720,2,12,2022-08-12,1,,0
55721,2,13,2022-08-12,1,,0
55722,2,14,2022-08-12,1,,0
55723,2,15,2022-08-12,1,,0
55724,2,16,2022-08-12,1,,0
55725,2,17,2022-08-12,1,,0
55726,1,1,2022-08-13,4,,0
55727,1,2,2022-08-13,5,,0
55728,1,3,2022-08-13,3,,0
55729,1,4,2022-08-13,2,,0
55730,1,5,2022-08-13,3,,0
55731,1,6,2022-08-13,2,,0
55732,1,7,2022-08-13,1,,0
55733,1,8,2022-08-13,3,,0
